source,target,edge_type,industry,dependency_weight,flow_value_usd,substitution_difficulty,rerouting_capability,resilience_coefficient,recovery_delay_weeks,evidence_source
TWN:telecommunications,TWN:shipping,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
TWN:telecommunications,TWN:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
TWN:telecommunications,TWN:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
TWN:telecommunications,TWN:semiconductors,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
TWN:telecommunications,TWN:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
TWN:telecommunications,TWN:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
TWN:telecommunications,TWN:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
UKR:banking,UKR:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
UKR:banking,UKR:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
UKR:banking,UKR:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
UKR:banking,UKR:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
UKR:banking,UKR:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
UKR:banking,UKR:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
UKR:utilities,UKR:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
UKR:utilities,UKR:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
UKR:utilities,UKR:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
UKR:utilities,UKR:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
UKR:utilities,UKR:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
UKR:utilities,UKR:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
UKR:telecommunications,UKR:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
UKR:telecommunications,UKR:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
UKR:telecommunications,UKR:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
UKR:telecommunications,UKR:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
UKR:telecommunications,UKR:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
UKR:telecommunications,UKR:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:banking,USA:gas,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:aviation,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:oil,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:shipping,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:ports,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:electronics,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:semiconductors,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:automotive,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:energy,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:aerospace,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:banking,USA:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
USA:utilities,USA:aviation,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:insurance,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:capital_markets,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:shipping,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:ports,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:electronics,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:semiconductors,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:automotive,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:energy,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:aerospace,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:utilities,USA:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
USA:oil,USA:aviation,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:insurance,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:capital_markets,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:shipping,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:ports,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:government,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:electronics,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:agriculture,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:semiconductors,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:automotive,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:tourism,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:energy,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:telecommunications,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:banking,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:aerospace,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:oil,USA:consumer_goods,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
USA:gas,USA:aviation,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:insurance,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:capital_markets,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:shipping,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:ports,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:government,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:electronics,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:agriculture,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:semiconductors,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:automotive,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:tourism,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:energy,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:telecommunications,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:banking,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:aerospace,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:gas,USA:consumer_goods,energy_supply,gas,0.35,0,0.6,0.3,0.25,4.0,hardcoded: gas supply dependency per country
USA:telecommunications,USA:gas,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:aviation,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:insurance,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:capital_markets,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:oil,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:shipping,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:ports,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:electronics,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:semiconductors,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:automotive,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:energy,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:aerospace,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
USA:telecommunications,USA:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
VEN:banking,VEN:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VEN:banking,VEN:oil,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VEN:banking,VEN:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VEN:banking,VEN:energy,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VEN:banking,VEN:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VEN:banking,VEN:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VEN:banking,VEN:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VEN:banking,VEN:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VEN:utilities,VEN:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VEN:utilities,VEN:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VEN:utilities,VEN:energy,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VEN:utilities,VEN:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VEN:utilities,VEN:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VEN:utilities,VEN:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VEN:utilities,VEN:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VEN:oil,VEN:government,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
VEN:oil,VEN:tourism,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
VEN:oil,VEN:energy,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
VEN:oil,VEN:agriculture,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
VEN:oil,VEN:telecommunications,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
VEN:oil,VEN:banking,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
VEN:oil,VEN:consumer_goods,energy_supply,oil,0.35,0,0.6,0.3,0.25,4.0,hardcoded: oil supply dependency per country
VEN:telecommunications,VEN:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
VEN:telecommunications,VEN:oil,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
VEN:telecommunications,VEN:tourism,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
VEN:telecommunications,VEN:energy,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
VEN:telecommunications,VEN:agriculture,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
VEN:telecommunications,VEN:utilities,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
VEN:telecommunications,VEN:banking,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
VEN:telecommunications,VEN:consumer_goods,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
VNM:banking,VNM:government,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VNM:banking,VNM:electronics,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VNM:banking,VNM:tourism,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VNM:banking,VNM:agriculture,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VNM:banking,VNM:telecommunications,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VNM:banking,VNM:utilities,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VNM:banking,VNM:consumer_goods,credit,banking,0.4,0,0.5,0.4,0.3,6.0,hardcoded: bank-credit dependency per country
VNM:utilities,VNM:government,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VNM:utilities,VNM:electronics,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VNM:utilities,VNM:tourism,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VNM:utilities,VNM:agriculture,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VNM:utilities,VNM:telecommunications,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VNM:utilities,VNM:banking,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VNM:utilities,VNM:consumer_goods,energy_supply,utilities,0.35,0,0.6,0.3,0.25,4.0,hardcoded: utilities supply dependency per country
VNM:telecommunications,VNM:government,telecom_backbone,telecommunications,0.2,0,0.4,0.5,0.3,2.0,hardcoded: telecom dependency per country
